word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
quirk,,,,,,,1.0,,,
sinkhole,,,,,,,1.0,,,
territory,,,,,,,1.0,1.0,,
furnace,,,,,,,1.0,,,
featherweight,,,,,,,1.0,,,
immigration,,,,,,,1.0,,,
refute,,,,,,,1.0,1.0,,
annihilate,,,,,,,1.0,,,
antisocial,,,,,,,1.0,,,
initialize,,,,,,,1.0,,,
father,,,,,,,1.0,,,
foresee,,,,,,,1.0,,,
coach,,,,,,,1.0,,,
risky,,,,,,,1.0,,,1.0
quote,,,,,,,1.0,,,
abundance,,,,,,,1.0,1.0,,
undersea,,,,,,,1.0,,,
marvel,,,,,,,1.0,,,
east,,,,,,,1.0,,,
rite,,,,,,,1.0,,,
eddy,,,,,,,1.0,,1.0,1.0
toxic,,,,,,,1.0,,,
everybody,,,,,,,1.0,,,
panther,,,,,,,1.0,,,
blade,,,,,,,1.0,1.0,,
stubborn,,,,,,,1.0,,,1.0
subcategory,,,,,,,1.0,,,
neurology,,,,,,,1.0,,,
foggy,,,,,,,1.0,,,2.0
centralization,,,,,,,1.0,,1.0,1.0
mercer,,,,,,,1.0,,,
monaural,,,,,,,1.0,1.0,3.0,5.0
stampede,,,,,,,1.0,,,1.0
inauguration,,,,,,,1.0,,,
founder,,,,,,,1.0,,,
alley,,,,,,,1.0,,,
cochlea,,,,,,,1.0,,,
enjoyment,,,,,,,1.0,,,
outpatient,,,,,,,1.0,,,
dengue,,,,,,,1.0,1.0,,
fever,,,,,,,1.0,,,
enlargement,,,,,,,1.0,1.0,,
nonresidential,,,,,,,1.0,,,
cosplay,,,,,,,1.0,,,
downward,,,,,,,1.0,,1.0,2.0
biosecurity,,,,,,,1.0,,,
wander,,,,,,,1.0,,,
football,,,,,,,1.0,,1.0,1.0
conceptualize,,,,,,,1.0,,,
grapevine,,,,,,,1.0,,,1.0
culinary,,,,,,,1.0,,,
violence,,,,,,,1.0,3.0,,
ted,,,,,,,1.0,1.0,,
respond,,,,,,,1.0,,,
nudge,,,,,,,1.0,,,
societal,,,,,,,1.0,2.0,2.0,3.0
doctor,,,,,,,1.0,,,1.0
commuter,,,,,,,1.0,,,
tick,,,,,,,1.0,,,
straggler,,,,,,,1.0,,2.0,2.0
noncommercial,,,,,,,1.0,,,
shoe,,,,,,,1.0,,,
distraction,,,,,,,1.0,1.0,1.0,1.0
trigonometrical,,,,,,,1.0,,,
cursor,,,,,,,1.0,,,
pursue,,,,,,,1.0,,,
bathwater,,,,,,,1.0,,,
undesirable,,,,,,,1.0,,1.0,1.0
hope,,,,,,,1.0,,,
clothe,,,,,,,1.0,,5.0,5.0
graft,,,,,,,1.0,1.0,1.0,1.0
upcoming,,,,,,,1.0,,1.0,1.0
vivace,,,,,,,1.0,,,
actualization,,,,,,,1.0,,,
conditioner,,,,,,,1.0,,,
confident,,,,,,,1.0,,,1.0
spritz,,,,,,,1.0,,,
fog,,,,,,,1.0,7.0,5.0,18.0
kappa,,,,,,,1.0,,,1.0
tedium,,,,,,,1.0,,,
oblivion,,,,,,,1.0,,,
sculptural,,,,,,,1.0,,,
wine,,,,,,,1.0,,,1.0
mall,,,,,,,1.0,1.0,,1.0
night,,,,,,,1.0,1.0,,
objectivity,,,,,,,1.0,1.0,,
militia,,,,,,,1.0,,,
tax,,,,,,,1.0,,1.0,1.0
girlfriend,,,,,,,1.0,,,
romantic,,,,,,,1.0,,,
subscriber,,,,,,,1.0,,,
silhouette,,,,,,,1.0,,,
drama,,,,,,,1.0,,,
extrapolate,,,,,,,1.0,,1.0,1.0
teachable,,,,,,,1.0,,,
nonconstructive,,,,,,,1.0,,,
incest,,,,,,,1.0,,,
augur,,,,,,,1.0,,,
humidity,,,,,,,1.0,,,
mote,,,,,,,1.0,,,
melanoma,,,,,,,1.0,2.0,3.0,3.0
generational,,,,,,,1.0,,1.0,1.0
mosh,,,,,,,1.0,,,
dear,,,,,,,1.0,,,
intuition,,,,,,,1.0,2.0,1.0,2.0
conductivity,,,,,,,1.0,,,
remediation,,,,,,,1.0,,1.0,2.0
kickstart,,,,,,,1.0,,,
neutron,,,,,,,1.0,,1.0,1.0
radiometric,,,,,,,1.0,1.0,,
locator,,,,,,,1.0,,,
biography,,,,,,,1.0,,,
plinth,,,,,,,1.0,,,
ew,,,,,,,1.0,,,
aortic,,,,,,,1.0,2.0,,2.0
income,,,,,,,1.0,,,1.0
reaper,,,,,,,1.0,,,
kinship,,,,,,,1.0,1.0,,
preparatory,,,,,,,1.0,,,
inessential,,,,,,,1.0,,,
lamb,,,,,,,1.0,,,
curvy,,,,,,,1.0,,,
etymological,,,,,,,1.0,,,
just,,,,,,,1.0,,,
incidental,,,,,,,1.0,,,
precedent,,,,,,,1.0,,,
subvert,,,,,,,1.0,1.0,1.0,1.0
rain,,,,,,,,8.0,,
doom,,,,,,,,4.0,,
marine,,,,,,,,4.0,2.0,5.0
mammal,,,,,,,,4.0,,
dash,,,,,,,,3.0,,
freebase,,,,,,,,3.0,,
geodetic,,,,,,,,3.0,1.0,1.0
monolithic,,,,,,,,3.0,,1.0
gun,,,,,,,,3.0,,
sarcasm,,,,,,,,3.0,2.0,2.0
trump,,,,,,,,3.0,1.0,2.0
decipher,,,,,,,,3.0,1.0,1.0
hook,,,,,,,,3.0,,
retrofit,,,,,,,,3.0,,1.0
pain,,,,,,,,3.0,2.0,4.0
refer,,,,,,,,3.0,1.0,2.0
scar,,,,,,,,3.0,,
disentangle,,,,,,,,3.0,5.0,9.0
polysemous,,,,,,,,2.0,1.0,1.0
colonoscopy,,,,,,,,2.0,,
elevate,,,,,,,,2.0,1.0,1.0
sentinel,,,,,,,,2.0,,
hover,,,,,,,,2.0,,
abdominal,,,,,,,,2.0,,1.0
aneurysm,,,,,,,,2.0,,
meat,,,,,,,,2.0,,
transcript,,,,,,,,2.0,,
desideratum,,,,,,,,2.0,,
cohort,,,,,,,,2.0,,1.0
refugee,,,,,,,,2.0,,4.0
surgical,,,,,,,,2.0,2.0,7.0
orchestral,,,,,,,,2.0,,
rig,,,,,,,,2.0,1.0,2.0
stance,,,,,,,,2.0,2.0,5.0
smoke,,,,,,,,2.0,2.0,3.0
investigative,,,,,,,,2.0,,1.0
ember,,,,,,,,2.0,,
nontechnical,,,,,,,,2.0,,1.0
untrimmed,,,,,,,,2.0,1.0,1.0
indigenous,,,,,,,,2.0,,
triage,,,,,,,,2.0,,1.0
louver,,,,,,,,2.0,,
healthy,,,,,,,,2.0,,2.0
charlie,,,,,,,,2.0,,
vertebral,,,,,,,,2.0,,
unscented,,,,,,,,2.0,,1.0
mystery,,,,,,,,2.0,,
propulsion,,,,,,,,1.0,1.0,1.0
bass,,,,,,,,1.0,,
producer,,,,,,,,1.0,,
householder,,,,,,,,1.0,,
octagon,,,,,,,,1.0,,
tyranny,,,,,,,,1.0,,
lobe,,,,,,,,1.0,,
clarity,,,,,,,,1.0,,1.0
speculate,,,,,,,,1.0,,
cog,,,,,,,,1.0,,
scribbler,,,,,,,,1.0,,
instructor,,,,,,,,1.0,,
industrialization,,,,,,,,1.0,,
chorale,,,,,,,,1.0,,
songwriting,,,,,,,,1.0,,
globular,,,,,,,,1.0,,
vesicular,,,,,,,,1.0,,
cancerous,,,,,,,,1.0,1.0,1.0
oblate,,,,,,,,1.0,,
straightedge,,,,,,,,1.0,,
roam,,,,,,,,1.0,,1.0
shoplift,,,,,,,,1.0,,
emphysema,,,,,,,,1.0,1.0,1.0
comma,,,,,,,,1.0,,
intonation,,,,,,,,1.0,,
darkroom,,,,,,,,1.0,,
uneven,,,,,,,,1.0,1.0,1.0
ambush,,,,,,,,1.0,,
symphonic,,,,,,,,1.0,,
anxious,,,,,,,,1.0,,
certifiable,,,,,,,,1.0,,
refinery,,,,,,,,1.0,,
tent,,,,,,,,1.0,,
confederate,,,,,,,,1.0,,
accompany,,,,,,,,1.0,,
tennis,,,,,,,,1.0,,2.0
selenium,,,,,,,,1.0,,
idiomatic,,,,,,,,1.0,,
teleconference,,,,,,,,1.0,,
inbound,,,,,,,,1.0,,
marketer,,,,,,,,1.0,,
eta,,,,,,,,1.0,,
cine,,,,,,,,1.0,1.0,
reliance,,,,,,,,1.0,,1.0
enclosure,,,,,,,,1.0,,
loophole,,,,,,,,1.0,,
dapper,,,,,,,,1.0,,
prong,,,,,,,,1.0,,
guild,,,,,,,,1.0,,
suppressor,,,,,,,,1.0,,
lipread,,,,,,,,1.0,8.0,9.0
cardiovascular,,,,,,,,1.0,1.0,1.0
admit,,,,,,,,1.0,1.0,2.0
courtship,,,,,,,,1.0,,
selfie,,,,,,,,1.0,,
wale,,,,,,,,1.0,,
sailboat,,,,,,,,1.0,,
emoji,,,,,,,,1.0,1.0,4.0
clot,,,,,,,,1.0,,
cocoa,,,,,,,,1.0,,
retro,,,,,,,,1.0,,
cruciform,,,,,,,,1.0,,
crossword,,,,,,,,1.0,,
superconducting,,,,,,,,1.0,,5.0
citywide,,,,,,,,1.0,1.0,1.0
taut,,,,,,,,1.0,1.0,1.0
flint,,,,,,,,1.0,1.0,1.0
orthographic,,,,,,,,1.0,1.0,1.0
seer,,,,,,,,1.0,,
meteor,,,,,,,,1.0,,
neck,,,,,,,,1.0,,1.0
tentative,,,,,,,,1.0,,
distinctive,,,,,,,,1.0,,
cinematographer,,,,,,,,1.0,,
esophageal,,,,,,,,1.0,,
incoming,,,,,,,,1.0,,
trainee,,,,,,,,1.0,,
grimace,,,,,,,,1.0,,
portage,,,,,,,,1.0,,
sandbox,,,,,,,,1.0,,
slender,,,,,,,,1.0,,
unsure,,,,,,,,1.0,,
dogmatism,,,,,,,,1.0,,
thief,,,,,,,,1.0,1.0,1.0
uptake,,,,,,,,1.0,,
congress,,,,,,,,1.0,,
mandatory,,,,,,,,1.0,,
collar,,,,,,,,1.0,,
deflate,,,,,,,,1.0,,
unreal,,,,,,,,1.0,,
thumbnail,,,,,,,,1.0,,1.0
manila,,,,,,,,1.0,,
bizarre,,,,,,,,1.0,,
stabber,,,,,,,,1.0,,
straggle,,,,,,,,1.0,,
unemployment,,,,,,,,1.0,,
trailer,,,,,,,,1.0,,
theme,,,,,,,,1.0,,2.0
mid,,,,,,,,1.0,,
escalate,,,,,,,,1.0,,
osteoarthritis,,,,,,,,1.0,,
fib,,,,,,,,1.0,,
plaque,,,,,,,,1.0,,
lumbar,,,,,,,,1.0,1.0,1.0
smuggle,,,,,,,,1.0,,
harassment,,,,,,,,1.0,,1.0
goldmine,,,,,,,,1.0,,
tolerable,,,,,,,,1.0,,
lively,,,,,,,,1.0,,
pinpoint,,,,,,,,1.0,,
freeway,,,,,,,,1.0,1.0,3.0
epoch,,,,,,,,1.0,,1.0
seminar,,,,,,,,1.0,,
uninformed,,,,,,,,1.0,,
mitochondrion,,,,,,,,1.0,,
carcinoma,,,,,,,,1.0,,
lean,,,,,,,,1.0,1.0,2.0
immunization,,,,,,,,1.0,2.0,2.0
garment,,,,,,,,1.0,,
abet,,,,,,,,1.0,,
arbitrator,,,,,,,,1.0,,
ideological,,,,,,,,1.0,1.0,1.0
ideology,,,,,,,,1.0,,
curb,,,,,,,,1.0,,
metastasis,,,,,,,,1.0,1.0,1.0
anyway,,,,,,,,1.0,,1.0
rainfall,,,,,,,,1.0,,
herbal,,,,,,,,1.0,,
gripper,,,,,,,,1.0,,
misuse,,,,,,,,1.0,,
blanket,,,,,,,,1.0,,
chest,,,,,,,,1.0,4.0,9.0
corridor,,,,,,,,1.0,,
inimitable,,,,,,,,1.0,,
rand,,,,,,,,1.0,,
honey,,,,,,,,1.0,,
harmonize,,,,,,,,1.0,,
sedentary,,,,,,,,1.0,,
sober,,,,,,,,1.0,,
exemplify,,,,,,,,1.0,,
benign,,,,,,,,1.0,,
illiteracy,,,,,,,,1.0,,1.0
breakout,,,,,,,,1.0,,
verbalization,,,,,,,,1.0,,
momentary,,,,,,,,1.0,,
coral,,,,,,,,1.0,,1.0
scissor,,,,,,,,1.0,,
esprit,,,,,,,,1.0,,
internship,,,,,,,,1.0,,
canyon,,,,,,,,1.0,,
tinder,,,,,,,,1.0,,
tin,,,,,,,,1.0,,1.0
coastal,,,,,,,,1.0,1.0,1.0
vanadium,,,,,,,,1.0,,
ed,,,,,,,,1.0,,
enlighten,,,,,,,,1.0,,
confession,,,,,,,,1.0,,
elemental,,,,,,,,1.0,,
watcher,,,,,,,,1.0,,
detach,,,,,,,,1.0,1.0,1.0
obligation,,,,,,,,1.0,,
preschool,,,,,,,,1.0,,
childhood,,,,,,,,1.0,,
fluffy,,,,,,,,1.0,,
hospitalization,,,,,,,,1.0,,1.0
intergovernmental,,,,,,,,1.0,,
convenience,,,,,,,,1.0,,
phalanx,,,,,,,,1.0,,
electrocardiogram,,,,,,,,1.0,,
theta,,,,,,,,1.0,1.0,1.0
ice,,,,,,,,1.0,,
initiate,,,,,,,,1.0,,
leaver,,,,,,,,1.0,,
affiliate,,,,,,,,1.0,,1.0
nighttime,,,,,,,,1.0,,
gym,,,,,,,,1.0,,
noncooperation,,,,,,,,1.0,,
retentive,,,,,,,,1.0,,
clearance,,,,,,,,1.0,,1.0
romance,,,,,,,,1.0,,
nonaligned,,,,,,,,1.0,1.0,2.0
politic,,,,,,,,1.0,,1.0
nous,,,,,,,,1.0,,
launch,,,,,,,,1.0,,
discriminator,,,,,,,,1.0,,5.0
leap,,,,,,,,1.0,1.0,2.0
sharper,,,,,,,,1.0,1.0,1.0
inspector,,,,,,,,1.0,,
pagination,,,,,,,,1.0,,
interception,,,,,,,,1.0,,
pixelated,,,,,,,,1.0,,
extremism,,,,,,,,1.0,,
camouflage,,,,,,,,1.0,,
cyclone,,,,,,,,1.0,,1.0
bike,,,,,,,,1.0,1.0,1.0
fossil,,,,,,,,1.0,,
pollen,,,,,,,,1.0,,
shelve,,,,,,,,1.0,,1.0
unload,,,,,,,,1.0,,
redefine,,,,,,,,1.0,1.0,2.0
coercion,,,,,,,,1.0,,
aligner,,,,,,,,1.0,,
repeater,,,,,,,,1.0,,
curry,,,,,,,,1.0,1.0,1.0
depression,,,,,,,,1.0,1.0,1.0
riverside,,,,,,,,1.0,,
slap,,,,,,,,1.0,,
scholastic,,,,,,,,1.0,,
fashionista,,,,,,,,1.0,,
journalism,,,,,,,,1.0,1.0,3.0
jurisprudence,,,,,,,,1.0,,
popper,,,,,,,,1.0,,
preposition,,,,,,,,1.0,1.0,1.0
amnesiac,,,,,,,,1.0,,
listener,,,,,,,,1.0,,
gal,,,,,,,,1.0,,
diaspora,,,,,,,,1.0,,
occupation,,,,,,,,1.0,,
objectification,,,,,,,,1.0,,
obey,,,,,,,,1.0,,
downgrade,,,,,,,,1.0,,
inquisitive,,,,,,,,1.0,,
traveler,,,,,,,,1.0,,
airline,,,,,,,,1.0,,
labyrinth,,,,,,,,1.0,,
concierge,,,,,,,,1.0,,
reintegration,,,,,,,,1.0,,
awaken,,,,,,,,1.0,,
buckle,,,,,,,,1.0,,1.0
chore,,,,,,,,1.0,1.0,1.0
unsafe,,,,,,,,1.0,,
inadequacy,,,,,,,,1.0,,
cityscape,,,,,,,,1.0,,
peace,,,,,,,,1.0,,
gift,,,,,,,,1.0,,
reinterpret,,,,,,,,1.0,,
codex,,,,,,,,1.0,,
monetary,,,,,,,,1.0,3.0,3.0
taxation,,,,,,,,1.0,,1.0
dictator,,,,,,,,1.0,,
nonequivalent,,,,,,,,1.0,,
raga,,,,,,,,1.0,,1.0
qwerty,,,,,,,,1.0,,
pendant,,,,,,,,1.0,,
perk,,,,,,,,1.0,,
bow,,,,,,,,1.0,,
typescript,,,,,,,,1.0,,
retrain,,,,,,,,1.0,,1.0
blotto,,,,,,,,1.0,1.0,1.0
nucleolus,,,,,,,,1.0,,
histology,,,,,,,,1.0,,4.0
redivide,,,,,,,,1.0,,
decapitation,,,,,,,,1.0,,
pluralism,,,,,,,,1.0,,
watertight,,,,,,,,1.0,,1.0
grand,,,,,,,,1.0,1.0,1.0
lizard,,,,,,,,1.0,,
quadrilateral,,,,,,,,1.0,1.0,1.0
attach,,,,,,,,1.0,,
nonphysical,,,,,,,,1.0,,
lollipop,,,,,,,,1.0,,
wary,,,,,,,,1.0,,
widespread,,,,,,,,1.0,,
intake,,,,,,,,1.0,,
prompt,,,,,,,,1.0,,
misfit,,,,,,,,1.0,,
prop,,,,,,,,1.0,,
cumulus,,,,,,,,1.0,,
doodle,,,,,,,,1.0,,
insurgency,,,,,,,,1.0,,
indicative,,,,,,,,1.0,,
audition,,,,,,,,1.0,,
cerebellum,,,,,,,,1.0,,
municipality,,,,,,,,1.0,,
tenant,,,,,,,,1.0,,
preempt,,,,,,,,1.0,,
overnight,,,,,,,,1.0,,
fluidity,,,,,,,,1.0,,
shelter,,,,,,,,1.0,,
smile,,,,,,,,1.0,2.0,4.0
misconception,,,,,,,,1.0,,
safari,,,,,,,,1.0,,
minute,,,,,,,,1.0,1.0,1.0
grad,,,,,,,,1.0,,
vertebra,,,,,,,,1.0,1.0,2.0
blow,,,,,,,,1.0,,
repurpose,,,,,,,,1.0,,
dram,,,,,,,,1.0,,3.0
handcraft,,,,,,,,1.0,1.0,1.0
addendum,,,,,,,,1.0,,
hedgehog,,,,,,,,1.0,,
harvester,,,,,,,,1.0,,
forklift,,,,,,,,1.0,,
canary,,,,,,,,1.0,,
up,,,,,,,,1.0,,1.0
bake,,,,,,,,1.0,,
nerd,,,,,,,,1.0,,
vendor,,,,,,,,1.0,1.0,1.0
owner,,,,,,,,1.0,,1.0
honor,,,,,,,,1.0,,
preoperative,,,,,,,,1.0,,
bistro,,,,,,,,1.0,,
swivel,,,,,,,,1.0,,
notice,,,,,,,,1.0,,
logjam,,,,,,,,1.0,,
reenactment,,,,,,,,1.0,,1.0
riddle,,,,,,,,1.0,,
vicious,,,,,,,,1.0,,
bender,,,,,,,,1.0,,
shuttle,,,,,,,,1.0,,
adsorption,,,,,,,,1.0,,
laughter,,,,,,,,1.0,,
filamentous,,,,,,,,1.0,,
crater,,,,,,,,1.0,,
succeed,,,,,,,,1.0,,
spectroscopy,,,,,,,,1.0,1.0,2.0
fluorescent,,,,,,,,1.0,,
indeed,,,,,,,,1.0,1.0,1.0
angry,,,,,,,,1.0,,
proportionate,,,,,,,,1.0,1.0,1.0
elaborate,,,,,,,,1.0,,
administrative,,,,,,,,1.0,,
palette,,,,,,,,1.0,,1.0
overbook,,,,,,,,1.0,,
melodic,,,,,,,,1.0,,
widget,,,,,,,,1.0,,
intact,,,,,,,,1.0,,
lookalike,,,,,,,,1.0,,
sequencer,,,,,,,,1.0,,
git,,,,,,,,1.0,,
tabla,,,,,,,,1.0,,1.0
solute,,,,,,,,1.0,,
sidetrack,,,,,,,,1.0,,
superficial,,,,,,,,1.0,,1.0
disadvantage,,,,,,,,1.0,,
arthritis,,,,,,,,1.0,,1.0
fertility,,,,,,,,1.0,,
formative,,,,,,,,1.0,,
configure,,,,,,,,1.0,,
gin,,,,,,,,,8.0,19.0
dilate,,,,,,,,,8.0,10.0
pulmonary,,,,,,,,,4.0,4.0
corneal,,,,,,,,,3.0,3.0
mapper,,,,,,,,,3.0,3.0
squadron,,,,,,,,,2.0,1.0
explainable,,,,,,,,,2.0,9.0
guardian,,,,,,,,,2.0,2.0
melody,,,,,,,,,2.0,2.0
mop,,,,,,,,,2.0,2.0
attenuation,,,,,,,,,2.0,3.0
telemetry,,,,,,,,,2.0,2.0
quadruplet,,,,,,,,,2.0,2.0
prosthesis,,,,,,,,,2.0,2.0
legitimacy,,,,,,,,,2.0,2.0
tone,,,,,,,,,2.0,3.0
obfuscate,,,,,,,,,2.0,6.0
incarceration,,,,,,,,,2.0,2.0
numerous,,,,,,,,,2.0,1.0
reshuffle,,,,,,,,,2.0,
airway,,,,,,,,,2.0,2.0
shout,,,,,,,,,2.0,3.0
hindsight,,,,,,,,,2.0,4.0
liar,,,,,,,,,2.0,2.0
migrant,,,,,,,,,2.0,2.0
distort,,,,,,,,,2.0,4.0
interview,,,,,,,,,2.0,2.0
troll,,,,,,,,,2.0,3.0
biplane,,,,,,,,,2.0,2.0
conundrum,,,,,,,,,1.0,1.0
shave,,,,,,,,,1.0,1.0
consolation,,,,,,,,,1.0,1.0
impart,,,,,,,,,1.0,1.0
antidepressant,,,,,,,,,1.0,1.0
schizophrenia,,,,,,,,,1.0,1.0
latitudinal,,,,,,,,,1.0,1.0
beware,,,,,,,,,1.0,1.0
inmate,,,,,,,,,1.0,1.0
asylum,,,,,,,,,1.0,1.0
defective,,,,,,,,,1.0,1.0
septic,,,,,,,,,1.0,1.0
proprietary,,,,,,,,,1.0,1.0
expository,,,,,,,,,1.0,1.0
restraint,,,,,,,,,1.0,1.0
sot,,,,,,,,,1.0,1.0
redaction,,,,,,,,,1.0,1.0
mortar,,,,,,,,,1.0,1.0
sideways,,,,,,,,,1.0,1.0
upside,,,,,,,,,1.0,1.0
trifecta,,,,,,,,,1.0,1.0
statewide,,,,,,,,,1.0,1.0
anorexia,,,,,,,,,1.0,1.0
receipt,,,,,,,,,1.0,1.0
alcohol,,,,,,,,,1.0,1.0
ole,,,,,,,,,1.0,1.0
adverb,,,,,,,,,1.0,2.0
univalent,,,,,,,,,1.0,1.0
inpatient,,,,,,,,,1.0,1.0
serum,,,,,,,,,1.0,1.0
closet,,,,,,,,,1.0,1.0
whisper,,,,,,,,,1.0,1.0
pomegranate,,,,,,,,,1.0,1.0
atmosphere,,,,,,,,,1.0,1.0
particulate,,,,,,,,,1.0,1.0
servant,,,,,,,,,1.0,1.0
damn,,,,,,,,,1.0,1.0
stink,,,,,,,,,1.0,1.0
mistreatment,,,,,,,,,1.0,1.0
indent,,,,,,,,,1.0,1.0
nonhuman,,,,,,,,,1.0,1.0
primate,,,,,,,,,1.0,1.0
thrust,,,,,,,,,1.0,1.0
neutralize,,,,,,,,,1.0,2.0
scansion,,,,,,,,,1.0,1.0
axon,,,,,,,,,1.0,1.0
impute,,,,,,,,,1.0,1.0
rudimentary,,,,,,,,,1.0,1.0
bane,,,,,,,,,1.0,1.0
survivor,,,,,,,,,1.0,1.0
persona,,,,,,,,,1.0,1.0
mandolin,,,,,,,,,1.0,1.0
panama,,,,,,,,,1.0,1.0
executor,,,,,,,,,1.0,1.0
herb,,,,,,,,,1.0,1.0
fusible,,,,,,,,,1.0,1.0
stitch,,,,,,,,,1.0,1.0
foundry,,,,,,,,,1.0,2.0
hi,,,,,,,,,1.0,1.0
desk,,,,,,,,,1.0,1.0
repack,,,,,,,,,1.0,1.0
crunch,,,,,,,,,1.0,1.0
intrusive,,,,,,,,,1.0,1.0
igneous,,,,,,,,,1.0,1.0
projectile,,,,,,,,,1.0,1.0
breakfast,,,,,,,,,1.0,1.0
relaunch,,,,,,,,,1.0,1.0
enclave,,,,,,,,,1.0,3.0
humor,,,,,,,,,1.0,1.0
polymerization,,,,,,,,,1.0,1.0
donation,,,,,,,,,1.0,1.0
metronome,,,,,,,,,1.0,1.0
inferior,,,,,,,,,1.0,1.0
calligraphic,,,,,,,,,1.0,1.0
cafe,,,,,,,,,1.0,1.0
talker,,,,,,,,,1.0,1.0
nervous,,,,,,,,,1.0,1.0
colonel,,,,,,,,,1.0,1.0
catcher,,,,,,,,,1.0,1.0
cloak,,,,,,,,,1.0,2.0
celestial,,,,,,,,,1.0,1.0
radioactive,,,,,,,,,1.0,1.0
dismantle,,,,,,,,,1.0,2.0
vitality,,,,,,,,,1.0,1.0
forfeiture,,,,,,,,,1.0,1.0
judicial,,,,,,,,,1.0,1.0
comfort,,,,,,,,,1.0,1.0
narcolepsy,,,,,,,,,1.0,1.0
amateur,,,,,,,,,1.0,1.0
supplemental,,,,,,,,,1.0,1.0
gentrification,,,,,,,,,1.0,1.0
policymaker,,,,,,,,,1.0,1.0
propensity,,,,,,,,,1.0,1.0
complain,,,,,,,,,1.0,1.0
jail,,,,,,,,,1.0,1.0
advocacy,,,,,,,,,1.0,1.0
overdose,,,,,,,,,1.0,1.0
painter,,,,,,,,,1.0,2.0
reflex,,,,,,,,,1.0,1.0
hospitality,,,,,,,,,1.0,1.0
eternity,,,,,,,,,1.0,1.0
disintegration,,,,,,,,,1.0,1.0
factual,,,,,,,,,1.0,3.0
hyperbola,,,,,,,,,1.0,1.0
sushi,,,,,,,,,1.0,1.0
tarn,,,,,,,,,1.0,1.0
mimetic,,,,,,,,,1.0,1.0
voluntary,,,,,,,,,1.0,1.0
fable,,,,,,,,,1.0,1.0
queen,,,,,,,,,1.0,1.0
paparazzo,,,,,,,,,1.0,1.0
enhancer,,,,,,,,,1.0,1.0
beak,,,,,,,,,1.0,1.0
satirical,,,,,,,,,1.0,1.0
hockey,,,,,,,,,1.0,1.0
realignment,,,,,,,,,1.0,1.0
sunrise,,,,,,,,,1.0,1.0
devil,,,,,,,,,1.0,1.0
renovation,,,,,,,,,1.0,1.0
supplementary,,,,,,,,,1.0,2.0
anime,,,,,,,,,1.0,1.0
manga,,,,,,,,,1.0,1.0
prorate,,,,,,,,,1.0,1.0
hygiene,,,,,,,,,1.0,1.0
substantial,,,,,,,,,1.0,1.0
sepsis,,,,,,,,,1.0,1.0
savanna,,,,,,,,,1.0,1.0
hallucinate,,,,,,,,,1.0,1.0
sabotage,,,,,,,,,1.0,1.0
centralizer,,,,,,,,,1.0,1.0
beneficial,,,,,,,,,1.0,1.0
byproduct,,,,,,,,,1.0,1.0
mount,,,,,,,,,1.0,2.0
belt,,,,,,,,,1.0,1.0
ritual,,,,,,,,,1.0,1.0
assure,,,,,,,,,1.0,2.0
bonsai,,,,,,,,,1.0,1.0
unreported,,,,,,,,,1.0,1.0
illuminate,,,,,,,,,1.0,1.0
epidemiological,,,,,,,,,1.0,2.0
hearthstone,,,,,,,,,1.0,1.0
trek,,,,,,,,,1.0,2.0
dose,,,,,,,,,1.0,1.0
sleuth,,,,,,,,,1.0,2.0
river,,,,,,,,,1.0,
dam,,,,,,,,,1.0,
unpaired,,,,,,,,,1.0,2.0
betrayal,,,,,,,,,1.0,
paw,,,,,,,,,1.0,
insufficient,,,,,,,,,1.0,
mile,,,,,,,,,1.0,1.0
watchman,,,,,,,,,1.0,1.0
incontinence,,,,,,,,,1.0,1.0
foam,,,,,,,,,1.0,1.0
supreme,,,,,,,,,1.0,1.0
court,,,,,,,,,1.0,1.0
wrinkle,,,,,,,,,1.0,1.0
slippery,,,,,,,,,1.0,1.0
ulcer,,,,,,,,,1.0,1.0
rear,,,,,,,,,1.0,1.0
rookie,,,,,,,,,1.0,1.0
amulet,,,,,,,,,1.0,1.0
deuce,,,,,,,,,1.0,1.0
racial,,,,,,,,,1.0,1.0
rely,,,,,,,,,1.0,1.0
disinformation,,,,,,,,,1.0,1.0
tract,,,,,,,,,1.0,4.0
sewer,,,,,,,,,1.0,1.0
hex,,,,,,,,,1.0,1.0
suspend,,,,,,,,,1.0,1.0
triathlon,,,,,,,,,1.0,1.0
lifeguard,,,,,,,,,1.0,1.0
elf,,,,,,,,,1.0,1.0
impoverish,,,,,,,,,1.0,1.0
portmanteau,,,,,,,,,1.0,1.0
alien,,,,,,,,,1.0,1.0
practicable,,,,,,,,,1.0,1.0
shelf,,,,,,,,,1.0,1.0
nasty,,,,,,,,,1.0,1.0
embolism,,,,,,,,,1.0,1.0
soup,,,,,,,,,1.0,1.0
lineup,,,,,,,,,1.0,1.0
moderation,,,,,,,,,1.0,1.0
negate,,,,,,,,,1.0,1.0
subsume,,,,,,,,,1.0,1.0
buildup,,,,,,,,,1.0,1.0
electroencephalogram,,,,,,,,,1.0,1.0
pretext,,,,,,,,,1.0,1.0
addable,,,,,,,,,1.0,1.0
signet,,,,,,,,,1.0,1.0
alike,,,,,,,,,1.0,1.0
crackle,,,,,,,,,1.0,1.0
